Time-(numerical),Time-(readable),CPU_perc,Mem_perc,cpu_freq_MHz,disk_read_MBps,disk_write_MBps,net_sent_MBps,net_recv_MBps,trigger_ctx
1760416274.9692562,2025-10-13T23:31:14,39.6,87.9,1466.0,7.439,21.565,0.064,0.02,System Idle Process cpu=988.7% mem=0.0% (pid=0); OneDrive.exe cpu=73.6% mem=3.4% (pid=20416); explorer.exe cpu=68.7% mem=1.7% (pid=12236)
1760416279.7574825,2025-10-13T23:31:19,27.2,88.0,1711.0,0.745,5.427,0.042,0.038,System Idle Process cpu=1182.0% mem=0.0% (pid=0); OneDrive.exe cpu=84.8% mem=3.4% (pid=20416); python.exe cpu=70.0% mem=0.2% (pid=29004)
1760416284.236265,2025-10-13T23:31:24,29.4,88.1,1711.0,0.726,4.289,0.023,0.015,System Idle Process cpu=1148.5% mem=0.0% (pid=0); OneDrive.exe cpu=85.2% mem=3.4% (pid=20416); python.exe cpu=65.5% mem=0.2% (pid=29004)
1760416288.6767647,2025-10-13T23:31:28,25.8,88.2,1711.0,5.165,3.33,0.203,0.135,System Idle Process cpu=1200.8% mem=0.0% (pid=0); python.exe cpu=65.8% mem=0.2% (pid=29004); OneDrive.exe cpu=56.1% mem=3.4% (pid=20416)
1760416293.3921354,2025-10-13T23:31:33,27.9,88.2,1711.0,1.097,3.219,0.05,0.06,System Idle Process cpu=1182.1% mem=0.0% (pid=0); chrome.exe cpu=64.3% mem=2.9% (pid=22424); python.exe cpu=64.1% mem=0.2% (pid=29004)
1760416297.444422,2025-10-13T23:31:37,25.9,88.4,1711.0,1.098,3.834,0.003,0.014,System Idle Process cpu=1203.8% mem=0.0% (pid=0); chrome.exe cpu=88.3% mem=2.9% (pid=22424); python.exe cpu=67.4% mem=0.2% (pid=29004)
1760416301.611236,2025-10-13T23:31:41,28.8,88.4,1711.0,0.909,1.794,0.006,0.01,System Idle Process cpu=1161.0% mem=0.0% (pid=0); chrome.exe cpu=100.3% mem=3.0% (pid=22424); python.exe cpu=64.3% mem=0.2% (pid=29004)
1760416305.7976315,2025-10-13T23:31:45,29.7,88.3,1711.0,0.369,1.81,0.009,0.011,System Idle Process cpu=1142.5% mem=0.0% (pid=0); chrome.exe cpu=89.1% mem=3.0% (pid=22424); python.exe cpu=63.2% mem=0.2% (pid=29004)
1760416309.802801,2025-10-13T23:31:49,28.9,88.3,1466.0,0.426,2.38,0.002,0.007,System Idle Process cpu=1156.8% mem=0.0% (pid=0); chrome.exe cpu=103.0% mem=3.0% (pid=22424); python.exe cpu=64.0% mem=0.2% (pid=29004)
1760416314.0327535,2025-10-13T23:31:54,31.8,88.5,1711.0,1.18,1.974,0.056,0.046,System Idle Process cpu=1110.1% mem=0.0% (pid=0); OneDrive.exe cpu=93.3% mem=3.4% (pid=20416); python.exe cpu=70.8% mem=0.2% (pid=29004)
1760416318.2614746,2025-10-13T23:31:58,22.5,88.4,1711.0,0.558,0.627,0.019,0.007,System Idle Process cpu=1256.3% mem=0.0% (pid=0); OneDrive.exe cpu=95.0% mem=3.4% (pid=20416); python.exe cpu=73.8% mem=0.2% (pid=29004)
1760416322.5891738,2025-10-13T23:32:02,24.7,88.4,1711.0,11.364,0.668,0.013,0.013,System Idle Process cpu=1215.5% mem=0.0% (pid=0); OneDrive.exe cpu=94.8% mem=3.4% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760416326.6746159,2025-10-13T23:32:06,23.7,88.3,1711.0,0.14,0.754,0.039,0.027,System Idle Process cpu=1232.1% mem=0.0% (pid=0); chrome.exe cpu=114.9% mem=3.2% (pid=22424); OneDrive.exe cpu=95.9% mem=3.2% (pid=20416)
1760416330.6898532,2025-10-13T23:32:10,32.9,87.0,1711.0,0.766,2.163,0.003,0.008,System Idle Process cpu=1090.7% mem=0.0% (pid=0); chrome.exe cpu=104.9% mem=3.2% (pid=22424); OneDrive.exe cpu=93.7% mem=3.2% (pid=20416)
1760416334.8032565,2025-10-13T23:32:14,28.5,86.9,1466.0,0.185,0.799,0.001,0.006,System Idle Process cpu=1158.9% mem=0.0% (pid=0); chrome.exe cpu=112.2% mem=3.2% (pid=22424); OneDrive.exe cpu=92.8% mem=3.2% (pid=20416)
1760416338.7232428,2025-10-13T23:32:18,29.6,86.9,1711.0,0.296,0.7,0.002,0.007,System Idle Process cpu=1147.1% mem=0.0% (pid=0); chrome.exe cpu=115.9% mem=3.2% (pid=22424); OneDrive.exe cpu=95.5% mem=3.2% (pid=20416)
1760416342.9487917,2025-10-13T23:32:22,26.9,86.9,1711.0,0.124,1.286,0.004,0.014,System Idle Process cpu=1177.8% mem=0.0% (pid=0); OneDrive.exe cpu=131.9% mem=3.2% (pid=20416); chrome.exe cpu=123.2% mem=3.2% (pid=22424)
1760416348.6288095,2025-10-13T23:32:28,54.6,87.2,1711.0,50.761,1.372,0.051,0.135,System Idle Process cpu=740.4% mem=0.0% (pid=0); OneDrive.exe cpu=185.3% mem=3.2% (pid=20416); chrome.exe cpu=125.4% mem=3.2% (pid=22424)
1760416353.4006534,2025-10-13T23:32:33,49.3,85.8,1711.0,5.505,26.776,0.042,0.039,System Idle Process cpu=831.0% mem=0.0% (pid=0); OneDrive.exe cpu=180.7% mem=3.2% (pid=20416); chrome.exe cpu=137.8% mem=3.2% (pid=22424)
1760416357.5015218,2025-10-13T23:32:37,38.8,85.7,1711.0,2.276,2.376,0.041,0.018,System Idle Process cpu=998.2% mem=0.0% (pid=0); OneDrive.exe cpu=182.0% mem=3.2% (pid=20416); python.exe cpu=73.3% mem=0.2% (pid=29004)
1760416361.92033,2025-10-13T23:32:41,37.1,86.5,1711.0,1.861,1.544,0.049,0.05,System Idle Process cpu=1020.5% mem=0.0% (pid=0); OneDrive.exe cpu=175.1% mem=3.2% (pid=20416); python.exe cpu=71.3% mem=0.2% (pid=29004)
1760416366.3512022,2025-10-13T23:32:46,25.2,86.6,1711.0,1.009,1.335,0.017,0.021,System Idle Process cpu=1209.8% mem=0.0% (pid=0); OneDrive.exe cpu=172.0% mem=3.2% (pid=20416); python.exe cpu=71.0% mem=0.2% (pid=29004)
1760416370.8453515,2025-10-13T23:32:50,35.7,86.2,1711.0,0.346,2.019,0.002,0.003,System Idle Process cpu=1050.2% mem=0.0% (pid=0); OneDrive.exe cpu=177.0% mem=3.2% (pid=20416); python.exe cpu=62.3% mem=0.2% (pid=29004)
1760416375.2035983,2025-10-13T23:32:55,25.5,85.9,1711.0,0.398,6.746,0.015,0.014,System Idle Process cpu=1211.2% mem=0.0% (pid=0); OneDrive.exe cpu=165.5% mem=3.2% (pid=20416); python.exe cpu=68.9% mem=0.2% (pid=29004)
1760416379.5086513,2025-10-13T23:32:59,23.3,85.7,1711.0,0.305,1.073,0.001,0.002,System Idle Process cpu=1247.7% mem=0.0% (pid=0); OneDrive.exe cpu=170.0% mem=3.2% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760416383.8433528,2025-10-13T23:33:03,28.4,85.3,1711.0,0.546,1.7,0.007,0.007,System Idle Process cpu=1170.1% mem=0.0% (pid=0); OneDrive.exe cpu=162.8% mem=3.2% (pid=20416); python.exe cpu=72.8% mem=0.2% (pid=29004)
1760416388.206174,2025-10-13T23:33:08,24.0,85.3,1711.0,0.086,4.809,0.023,0.018,System Idle Process cpu=1233.8% mem=0.0% (pid=0); OneDrive.exe cpu=173.1% mem=3.2% (pid=20416); python.exe cpu=71.2% mem=0.2% (pid=29004)
1760416392.6331763,2025-10-13T23:33:12,28.6,85.1,1711.0,4.925,9.261,0.001,0.002,System Idle Process cpu=1163.4% mem=0.0% (pid=0); OneDrive.exe cpu=166.1% mem=3.2% (pid=20416); python.exe cpu=70.3% mem=0.2% (pid=29004)
1760416396.9753718,2025-10-13T23:33:16,26.6,85.1,1711.0,13.463,12.042,0.001,0.002,System Idle Process cpu=1199.8% mem=0.0% (pid=0); OneDrive.exe cpu=147.4% mem=3.2% (pid=20416); python.exe cpu=70.9% mem=0.2% (pid=29004)
1760416401.4651582,2025-10-13T23:33:21,32.4,86.2,1711.0,16.553,3.265,0.013,0.008,System Idle Process cpu=1099.8% mem=0.0% (pid=0); OneDrive.exe cpu=148.8% mem=3.2% (pid=20416); python.exe cpu=73.1% mem=0.2% (pid=29004)
1760416406.0557148,2025-10-13T23:33:26,41.1,86.9,1711.0,1.905,3.645,0.008,0.007,System Idle Process cpu=959.4% mem=0.0% (pid=0); OneDrive.exe cpu=140.8% mem=3.2% (pid=20416); explorer.exe cpu=65.8% mem=1.7% (pid=12236)
1760416410.5463898,2025-10-13T23:33:30,30.6,86.2,1711.0,0.28,4.137,0.02,0.015,System Idle Process cpu=1130.2% mem=0.0% (pid=0); OneDrive.exe cpu=164.8% mem=3.2% (pid=20416); python.exe cpu=68.0% mem=0.2% (pid=29004)
1760416415.1433866,2025-10-13T23:33:35,32.9,85.6,1711.0,0.475,4.6,0.027,0.019,System Idle Process cpu=1086.4% mem=0.0% (pid=0); OneDrive.exe cpu=145.2% mem=3.2% (pid=20416); python.exe cpu=73.7% mem=0.2% (pid=29004)
1760416419.6511836,2025-10-13T23:33:39,34.0,85.6,1711.0,1.348,2.511,0.001,0.006,System Idle Process cpu=1077.2% mem=0.0% (pid=0); OneDrive.exe cpu=139.0% mem=3.2% (pid=20416); python.exe cpu=73.5% mem=0.2% (pid=29004)
1760416424.111361,2025-10-13T23:33:44,38.4,85.7,1711.0,0.004,1.97,0.008,0.008,System Idle Process cpu=997.3% mem=0.0% (pid=0); OneDrive.exe cpu=124.2% mem=3.2% (pid=20416); python.exe cpu=67.3% mem=0.2% (pid=29004)
1760416428.62851,2025-10-13T23:33:48,32.2,85.8,1711.0,0.528,3.772,0.01,0.004,System Idle Process cpu=1106.5% mem=0.0% (pid=0); OneDrive.exe cpu=153.7% mem=3.2% (pid=20416); explorer.exe cpu=73.6% mem=1.7% (pid=12236)
1760416433.080101,2025-10-13T23:33:53,38.0,85.7,1711.0,0.07,2.437,0.026,0.011,System Idle Process cpu=1012.8% mem=0.0% (pid=0); OneDrive.exe cpu=155.5% mem=3.2% (pid=20416); chrome.exe cpu=77.2% mem=3.2% (pid=22424)
1760416437.5742168,2025-10-13T23:33:57,37.3,85.6,1711.0,0.426,2.543,0.022,0.02,System Idle Process cpu=1016.4% mem=0.0% (pid=0); OneDrive.exe cpu=152.0% mem=3.2% (pid=20416); chrome.exe cpu=104.3% mem=3.2% (pid=22424)
1760416441.8511949,2025-10-13T23:34:01,33.4,85.6,1466.0,0.381,3.207,0.006,0.01,System Idle Process cpu=1081.2% mem=0.0% (pid=0); OneDrive.exe cpu=155.0% mem=3.2% (pid=20416); chrome.exe cpu=105.0% mem=3.3% (pid=22424)
1760416446.1783783,2025-10-13T23:34:06,35.4,85.5,1711.0,1.0,4.825,0.035,0.039,System Idle Process cpu=1045.8% mem=0.0% (pid=0); OneDrive.exe cpu=156.1% mem=3.2% (pid=20416); chrome.exe cpu=110.0% mem=3.3% (pid=22424)
1760416450.3914523,2025-10-13T23:34:10,32.8,85.4,1711.0,0.123,3.85,0.002,0.009,System Idle Process cpu=1086.0% mem=0.0% (pid=0); OneDrive.exe cpu=158.0% mem=3.2% (pid=20416); chrome.exe cpu=121.6% mem=3.3% (pid=22424)
1760416454.5236712,2025-10-13T23:34:14,35.6,85.2,1711.0,0.131,3.178,0.005,0.008,System Idle Process cpu=1045.0% mem=0.0% (pid=0); OneDrive.exe cpu=156.6% mem=3.2% (pid=20416); chrome.exe cpu=115.2% mem=3.3% (pid=22424)
1760416458.6446126,2025-10-13T23:34:18,34.3,85.2,1711.0,0.033,3.125,0.002,0.008,System Idle Process cpu=1064.3% mem=0.0% (pid=0); OneDrive.exe cpu=133.6% mem=3.2% (pid=20416); chrome.exe cpu=120.1% mem=3.3% (pid=22424)
1760416462.7470684,2025-10-13T23:34:22,34.2,85.4,1711.0,0.016,2.384,0.013,0.009,System Idle Process cpu=1072.9% mem=0.0% (pid=0); OneDrive.exe cpu=130.5% mem=3.2% (pid=20416); chrome.exe cpu=115.1% mem=3.3% (pid=22424)
1760416466.8319294,2025-10-13T23:34:26,37.0,85.4,1711.0,0.143,3.588,0.012,0.013,System Idle Process cpu=1030.6% mem=0.0% (pid=0); OneDrive.exe cpu=152.7% mem=3.3% (pid=20416); chrome.exe cpu=124.4% mem=3.4% (pid=22424)
1760416470.7477334,2025-10-13T23:34:30,32.7,85.4,1466.0,0.459,3.813,0.011,0.017,System Idle Process cpu=1087.1% mem=0.0% (pid=0); OneDrive.exe cpu=153.3% mem=3.3% (pid=20416); python.exe cpu=66.3% mem=0.2% (pid=29004)
1760416474.9594135,2025-10-13T23:34:34,27.9,85.4,1466.0,0.641,4.882,0.042,0.029,System Idle Process cpu=1167.5% mem=0.0% (pid=0); OneDrive.exe cpu=151.8% mem=3.3% (pid=20416); python.exe cpu=67.9% mem=0.2% (pid=29004)
1760416479.0433798,2025-10-13T23:34:39,28.5,85.4,1711.0,0.344,3.461,0.003,0.007,System Idle Process cpu=1160.7% mem=0.0% (pid=0); OneDrive.exe cpu=118.0% mem=3.3% (pid=20416); python.exe cpu=67.8% mem=0.2% (pid=29004)
1760416483.4097517,2025-10-13T23:34:43,28.4,85.4,1711.0,0.016,1.716,0.001,0.001,System Idle Process cpu=1181.4% mem=0.0% (pid=0); OneDrive.exe cpu=113.4% mem=3.3% (pid=20416); python.exe cpu=67.8% mem=0.2% (pid=29004)
1760416487.6561766,2025-10-13T23:34:47,26.5,85.3,1466.0,0.0,1.335,0.002,0.002,System Idle Process cpu=1202.1% mem=0.0% (pid=0); OneDrive.exe cpu=121.1% mem=3.3% (pid=20416); python.exe cpu=68.3% mem=0.2% (pid=29004)
1760416491.9349244,2025-10-13T23:34:51,27.1,85.4,1466.0,0.066,1.532,0.001,0.002,System Idle Process cpu=1185.5% mem=0.0% (pid=0); OneDrive.exe cpu=121.1% mem=3.3% (pid=20416); python.exe cpu=69.9% mem=0.2% (pid=29004)
1760416496.2389688,2025-10-13T23:34:56,27.4,85.4,1466.0,0.02,1.704,0.0,0.0,System Idle Process cpu=1179.2% mem=0.0% (pid=0); OneDrive.exe cpu=167.0% mem=3.3% (pid=20416); python.exe cpu=70.7% mem=0.2% (pid=29004)
1760416500.5160792,2025-10-13T23:35:00,33.8,85.1,1711.0,0.098,3.789,0.004,0.006,System Idle Process cpu=1075.7% mem=0.0% (pid=0); OneDrive.exe cpu=170.3% mem=3.3% (pid=20416); explorer.exe cpu=63.9% mem=1.7% (pid=12236)
1760416504.846743,2025-10-13T23:35:04,27.9,85.1,1466.0,0.319,3.531,0.026,0.021,System Idle Process cpu=1164.3% mem=0.0% (pid=0); OneDrive.exe cpu=160.1% mem=3.3% (pid=20416); explorer.exe cpu=67.0% mem=1.7% (pid=12236)
1760416509.1193597,2025-10-13T23:35:09,27.7,85.2,1466.0,0.319,2.757,0.019,0.021,System Idle Process cpu=1171.2% mem=0.0% (pid=0); OneDrive.exe cpu=160.3% mem=3.3% (pid=20416); python.exe cpu=63.8% mem=0.2% (pid=29004)
1760416513.336518,2025-10-13T23:35:13,26.4,85.2,1466.0,0.18,2.859,0.001,0.001,System Idle Process cpu=1200.9% mem=0.0% (pid=0); OneDrive.exe cpu=159.5% mem=3.3% (pid=20416); explorer.exe cpu=66.4% mem=1.7% (pid=12236)
1760416517.4848826,2025-10-13T23:35:17,28.1,85.2,1711.0,0.73,2.593,0.001,0.001,System Idle Process cpu=1166.5% mem=0.0% (pid=0); OneDrive.exe cpu=161.1% mem=3.3% (pid=20416); explorer.exe cpu=75.1% mem=1.7% (pid=12236)
1760416521.753284,2025-10-13T23:35:21,26.1,85.3,1466.0,1.174,3.08,0.005,0.01,System Idle Process cpu=1195.5% mem=0.0% (pid=0); OneDrive.exe cpu=160.1% mem=3.3% (pid=20416); explorer.exe cpu=68.4% mem=1.7% (pid=12236)
1760416526.2985554,2025-10-13T23:35:26,30.0,85.4,1466.0,0.016,2.277,0.001,0.002,System Idle Process cpu=1137.5% mem=0.0% (pid=0); OneDrive.exe cpu=155.8% mem=3.3% (pid=20416); explorer.exe cpu=72.7% mem=1.7% (pid=12236)
1760416530.6992433,2025-10-13T23:35:30,27.2,85.3,1711.0,0.279,3.822,0.005,0.006,System Idle Process cpu=1177.5% mem=0.0% (pid=0); OneDrive.exe cpu=167.1% mem=3.3% (pid=20416); python.exe cpu=69.9% mem=0.2% (pid=29004)
1760416534.8103826,2025-10-13T23:35:34,31.0,85.2,1466.0,0.274,2.748,0.001,0.002,System Idle Process cpu=1124.6% mem=0.0% (pid=0); OneDrive.exe cpu=166.5% mem=3.3% (pid=20416); explorer.exe cpu=65.6% mem=1.6% (pid=12236)
1760416539.0560126,2025-10-13T23:35:39,27.2,85.2,1466.0,0.147,3.154,0.009,0.011,System Idle Process cpu=1176.2% mem=0.0% (pid=0); OneDrive.exe cpu=164.8% mem=3.3% (pid=20416); python.exe cpu=67.3% mem=0.2% (pid=29004)
1760416543.3575113,2025-10-13T23:35:43,27.1,85.3,1711.0,0.115,2.9,0.006,0.009,System Idle Process cpu=1184.8% mem=0.0% (pid=0); OneDrive.exe cpu=148.1% mem=3.3% (pid=20416); python.exe cpu=67.3% mem=0.2% (pid=29004)
1760416547.6736088,2025-10-13T23:35:47,27.1,85.3,1711.0,2.384,2.879,0.004,0.05,System Idle Process cpu=1184.2% mem=0.0% (pid=0); OneDrive.exe cpu=156.4% mem=3.3% (pid=20416); python.exe cpu=69.4% mem=0.2% (pid=29004)
1760416551.9321868,2025-10-13T23:35:51,26.1,85.3,1711.0,0.102,2.92,0.004,0.049,System Idle Process cpu=1196.1% mem=0.0% (pid=0); OneDrive.exe cpu=173.6% mem=3.3% (pid=20416); explorer.exe cpu=69.2% mem=1.6% (pid=12236)
1760416556.282849,2025-10-13T23:35:56,26.1,85.3,1711.0,0.02,2.748,0.001,0.001,System Idle Process cpu=1200.1% mem=0.0% (pid=0); OneDrive.exe cpu=182.7% mem=3.3% (pid=20416); python.exe cpu=68.8% mem=0.2% (pid=29004)
1760416559.987831,2025-10-13T23:35:59,22.5,85.3,1711.0,0.016,0.803,0.001,0.001,System Idle Process cpu=1239.3% mem=0.0% (pid=0); OneDrive.exe cpu=191.7% mem=3.3% (pid=20416); python.exe cpu=70.6% mem=0.2% (pid=29004)
1760416563.7971487,2025-10-13T23:36:03,24.5,85.4,1711.0,0.095,0.569,0.015,0.013,System Idle Process cpu=1217.6% mem=0.0% (pid=0); OneDrive.exe cpu=193.7% mem=3.3% (pid=20416); python.exe cpu=69.1% mem=0.2% (pid=29004)
1760416567.6178467,2025-10-13T23:36:07,22.9,85.4,1466.0,0.0,0.594,0.001,0.005,System Idle Process cpu=1242.5% mem=0.0% (pid=0); OneDrive.exe cpu=192.4% mem=3.3% (pid=20416); python.exe cpu=69.3% mem=0.2% (pid=29004)
1760416571.3980253,2025-10-13T23:36:11,23.2,85.4,1711.0,0.061,0.717,0.008,0.009,System Idle Process cpu=1232.6% mem=0.0% (pid=0); OneDrive.exe cpu=193.3% mem=3.3% (pid=20416); python.exe cpu=71.4% mem=0.2% (pid=29004)
1760416575.2048347,2025-10-13T23:36:15,28.2,85.4,1711.0,0.053,0.647,0.001,0.001,System Idle Process cpu=1154.6% mem=0.0% (pid=0); OneDrive.exe cpu=191.0% mem=3.3% (pid=20416); python.exe cpu=69.8% mem=0.2% (pid=29004)
1760416578.9650135,2025-10-13T23:36:18,22.4,85.4,1711.0,0.0,0.225,0.001,0.001,System Idle Process cpu=1244.5% mem=0.0% (pid=0); OneDrive.exe cpu=194.1% mem=3.3% (pid=20416); python.exe cpu=71.2% mem=0.2% (pid=29004)
1760416582.7596672,2025-10-13T23:36:22,27.7,85.3,1711.0,0.0,0.365,0.009,0.01,System Idle Process cpu=1168.3% mem=0.0% (pid=0); OneDrive.exe cpu=195.1% mem=3.3% (pid=20416); python.exe cpu=72.0% mem=0.2% (pid=29004)
1760416586.5122373,2025-10-13T23:36:26,22.1,85.2,1711.0,0.016,0.516,0.001,0.001,System Idle Process cpu=1247.9% mem=0.0% (pid=0); OneDrive.exe cpu=192.5% mem=3.3% (pid=20416); python.exe cpu=70.6% mem=0.2% (pid=29004)
1760416590.2819464,2025-10-13T23:36:30,24.1,85.2,1711.0,0.057,0.401,0.006,0.009,System Idle Process cpu=1226.1% mem=0.0% (pid=0); OneDrive.exe cpu=195.4% mem=3.3% (pid=20416); python.exe cpu=68.3% mem=0.2% (pid=29004)
1760416594.049213,2025-10-13T23:36:34,22.9,85.2,1711.0,0.016,0.639,0.009,0.013,System Idle Process cpu=1239.8% mem=0.0% (pid=0); OneDrive.exe cpu=191.0% mem=3.3% (pid=20416); python.exe cpu=69.0% mem=0.2% (pid=29004)
1760416597.7874932,2025-10-13T23:36:37,23.2,85.2,1711.0,0.041,0.799,0.001,0.005,System Idle Process cpu=1246.2% mem=0.0% (pid=0); OneDrive.exe cpu=190.3% mem=3.3% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760416601.4623172,2025-10-13T23:36:41,23.2,85.2,1711.0,0.0,0.504,0.0,0.0,System Idle Process cpu=1238.7% mem=0.0% (pid=0); OneDrive.exe cpu=193.4% mem=3.3% (pid=20416); python.exe cpu=69.6% mem=0.2% (pid=29004)
1760416605.211932,2025-10-13T23:36:45,22.8,85.2,1711.0,0.77,0.426,0.002,0.003,System Idle Process cpu=1235.2% mem=0.0% (pid=0); OneDrive.exe cpu=193.7% mem=3.3% (pid=20416); python.exe cpu=70.3% mem=0.2% (pid=29004)
1760416608.9206214,2025-10-13T23:36:48,22.5,85.2,1711.0,1.482,0.201,0.002,0.002,System Idle Process cpu=1252.8% mem=0.0% (pid=0); OneDrive.exe cpu=185.5% mem=3.3% (pid=20416); python.exe cpu=69.8% mem=0.2% (pid=29004)
1760416612.6633017,2025-10-13T23:36:52,22.9,85.1,1711.0,0.0,0.397,0.002,0.002,System Idle Process cpu=1240.9% mem=0.0% (pid=0); OneDrive.exe cpu=194.2% mem=3.3% (pid=20416); python.exe cpu=70.1% mem=0.2% (pid=29004)
1760416616.4107258,2025-10-13T23:36:56,22.7,85.1,1711.0,0.307,0.446,0.0,0.001,System Idle Process cpu=1245.3% mem=0.0% (pid=0); OneDrive.exe cpu=192.4% mem=3.3% (pid=20416); python.exe cpu=71.7% mem=0.2% (pid=29004)
1760416620.201147,2025-10-13T23:37:00,23.5,85.1,1711.0,0.066,0.07,0.0,0.0,System Idle Process cpu=1232.6% mem=0.0% (pid=0); OneDrive.exe cpu=192.7% mem=3.3% (pid=20416); python.exe cpu=70.2% mem=0.2% (pid=29004)
1760416624.0116353,2025-10-13T23:37:04,25.0,85.1,1711.0,0.004,0.537,0.018,0.014,System Idle Process cpu=1211.4% mem=0.0% (pid=0); OneDrive.exe cpu=193.8% mem=3.3% (pid=20416); python.exe cpu=73.1% mem=0.2% (pid=29004)
1760416628.0433419,2025-10-13T23:37:08,31.7,86.1,1711.0,7.77,17.375,0.006,0.012,System Idle Process cpu=1104.0% mem=0.0% (pid=0); OneDrive.exe cpu=195.0% mem=3.2% (pid=20416); python.exe cpu=70.9% mem=0.2% (pid=29004)
1760416631.9476616,2025-10-13T23:37:11,27.9,85.5,1711.0,1.232,3.977,0.001,0.001,System Idle Process cpu=1156.8% mem=0.0% (pid=0); OneDrive.exe cpu=195.7% mem=3.1% (pid=20416); python.exe cpu=71.0% mem=0.2% (pid=29004)
1760416635.7575,2025-10-13T23:37:15,23.0,85.3,1711.0,0.0,0.639,0.001,0.001,System Idle Process cpu=1243.9% mem=0.0% (pid=0); OneDrive.exe cpu=190.5% mem=3.2% (pid=20416); python.exe cpu=68.9% mem=0.2% (pid=29004)
1760416639.6557875,2025-10-13T23:37:19,24.3,85.3,1711.0,1.471,1.454,0.001,0.001,System Idle Process cpu=1223.2% mem=0.0% (pid=0); OneDrive.exe cpu=190.2% mem=3.2% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416643.3806286,2025-10-13T23:37:23,23.7,85.3,1711.0,0.127,0.229,0.002,0.008,System Idle Process cpu=1227.4% mem=0.0% (pid=0); OneDrive.exe cpu=181.6% mem=3.2% (pid=20416); python.exe cpu=70.0% mem=0.2% (pid=29004)
1760416647.3759587,2025-10-13T23:37:27,24.8,85.3,1711.0,0.385,0.565,0.018,0.082,System Idle Process cpu=1215.8% mem=0.0% (pid=0); OneDrive.exe cpu=189.6% mem=3.2% (pid=20416); python.exe cpu=71.1% mem=0.2% (pid=29004)
1760416651.332014,2025-10-13T23:37:31,24.1,85.4,1711.0,0.332,0.52,0.001,0.002,System Idle Process cpu=1222.2% mem=0.0% (pid=0); OneDrive.exe cpu=194.7% mem=3.2% (pid=20416); python.exe cpu=73.8% mem=0.2% (pid=29004)
1760416655.3349376,2025-10-13T23:37:35,32.3,85.8,1711.0,6.234,1.008,0.013,0.038,System Idle Process cpu=1093.4% mem=0.0% (pid=0); OneDrive.exe cpu=186.6% mem=3.2% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416659.4355965,2025-10-13T23:37:39,25.5,85.8,1711.0,0.422,1.536,0.006,0.011,System Idle Process cpu=1207.3% mem=0.0% (pid=0); OneDrive.exe cpu=194.5% mem=3.2% (pid=20416); python.exe cpu=71.3% mem=0.2% (pid=29004)
1760416663.314222,2025-10-13T23:37:43,23.4,85.5,1711.0,0.016,0.557,0.001,0.001,System Idle Process cpu=1233.1% mem=0.0% (pid=0); OneDrive.exe cpu=193.5% mem=3.2% (pid=20416); python.exe cpu=71.4% mem=0.2% (pid=29004)
1760416667.1306756,2025-10-13T23:37:47,23.1,85.5,1466.0,0.07,0.34,0.014,0.011,System Idle Process cpu=1222.9% mem=0.0% (pid=0); OneDrive.exe cpu=193.4% mem=3.2% (pid=20416); python.exe cpu=72.3% mem=0.2% (pid=29004)
1760416671.0297284,2025-10-13T23:37:51,32.9,86.0,1466.0,7.679,4.436,0.031,2.818,System Idle Process cpu=1087.7% mem=0.0% (pid=0); OneDrive.exe cpu=198.4% mem=3.2% (pid=20416); chrome.exe cpu=166.0% mem=1.7% (pid=26428)
1760416674.9751902,2025-10-13T23:37:54,39.2,86.1,1711.0,20.427,23.532,0.037,1.992,System Idle Process cpu=992.7% mem=0.0% (pid=0); OneDrive.exe cpu=190.3% mem=3.2% (pid=20416); python.exe cpu=69.9% mem=0.2% (pid=29004)
1760416678.6410186,2025-10-13T23:37:58,22.1,86.1,1711.0,0.016,0.897,0.001,0.001,System Idle Process cpu=1255.4% mem=0.0% (pid=0); OneDrive.exe cpu=191.2% mem=3.2% (pid=20416); python.exe cpu=70.8% mem=0.2% (pid=29004)
1760416682.5056572,2025-10-13T23:38:02,22.8,86.1,1711.0,0.061,0.578,0.001,0.001,System Idle Process cpu=1238.5% mem=0.0% (pid=0); OneDrive.exe cpu=191.4% mem=3.2% (pid=20416); python.exe cpu=69.7% mem=0.2% (pid=29004)
1760416686.3468857,2025-10-13T23:38:06,25.2,86.1,1711.0,0.0,0.987,0.014,0.017,System Idle Process cpu=1208.5% mem=0.0% (pid=0); OneDrive.exe cpu=189.8% mem=3.2% (pid=20416); python.exe cpu=71.6% mem=0.2% (pid=29004)
1760416690.2258468,2025-10-13T23:38:10,22.6,86.1,1711.0,0.0,0.602,0.001,0.002,System Idle Process cpu=1245.0% mem=0.0% (pid=0); OneDrive.exe cpu=192.9% mem=3.2% (pid=20416); python.exe cpu=71.0% mem=0.2% (pid=29004)
1760416694.0820162,2025-10-13T23:38:14,22.5,86.1,1711.0,0.07,1.245,0.001,0.001,System Idle Process cpu=1252.6% mem=0.0% (pid=0); OneDrive.exe cpu=192.7% mem=3.2% (pid=20416); python.exe cpu=70.5% mem=0.2% (pid=29004)
